Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Volum;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-03-01T00:00+01:00;2018-04-01T00:00+02:00;2018;3;9213;8463;9963;100,0;31;31;0;10;99,9;1;8668;535;136;259;118;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-03-01T00:00+01:00;2018-04-01T00:00+02:00;2018;3;9087;8335;9839;100,0;31;31;0;3;100,0;2;8221;863;370;189;244;60;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-03-01T00:00+01:00;2018-04-01T00:00+02:00;2018;3;9094;8343;9845;100,0;31;31;0;2;100,0;Totalt i retning TROMSDALEN;8228;864;370;189;244;60;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-03-01T00:00+01:00;2018-04-01T00:00+02:00;2018;3;9205;8455;9955;100,0;31;31;0;10;99,9;Totalt i retning TROMSØYA;8660;535;136;259;118;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-03-01T00:00+01:00;2018-04-01T00:00+02:00;2018;3;18299;16807;19791;100,0;31;31;0;12;99,9;Totalt;16889;1399;506;449;362;81;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-04-01T00:00+02:00;2018-05-01T00:00+02:00;2018;4;10053;9589;10517;100,0;30;30;0;5;100,0;1;9498;549;146;263;119;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-04-01T00:00+02:00;2018-05-01T00:00+02:00;2018;4;9637;9074;10200;100,0;30;30;0;5;99,9;2;8757;875;395;186;232;62;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-04-01T00:00+02:00;2018-05-01T00:00+02:00;2018;4;9640;9078;10202;100,0;30;30;0;5;99,9;Totalt i retning TROMSDALEN;8760;876;395;186;232;62;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-04-01T00:00+02:00;2018-05-01T00:00+02:00;2018;4;10050;9585;10515;100,0;30;30;0;5;100,0;Totalt i retning TROMSØYA;9496;549;146;263;119;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-04-01T00:00+02:00;2018-05-01T00:00+02:00;2018;4;19689;18675;20703;100,0;30;30;0;9;100,0;Totalt;18255;1425;541;449;351;83;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-05-01T00:00+02:00;2018-06-01T00:00+02:00;2018;5;10301;9699;10903;100,0;31;31;0;5;100,0;1;9690;605;167;303;114;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-05-01T00:00+02:00;2018-06-01T00:00+02:00;2018;5;10199;9539;10859;100,0;31;31;0;3;100,0;2;9219;977;433;245;233;65;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-05-01T00:00+02:00;2018-06-01T00:00+02:00;2018;5;10200;9540;10860;100,0;31;31;0;2;100,0;Totalt i retning TROMSDALEN;9220;977;433;245;233;65;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-05-01T00:00+02:00;2018-06-01T00:00+02:00;2018;5;10299;9698;10900;100,0;31;31;0;5;100,0;Totalt i retning TROMSØYA;9689;605;167;303;114;21;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-05-01T00:00+02:00;2018-06-01T00:00+02:00;2018;5;20499;19247;21751;100,0;31;31;0;7;100,0;Totalt;18910;1582;601;548;347;86;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-06-01T00:00+02:00;2018-07-01T00:00+02:00;2018;6;10364;9203;11525;100,0;30;30;0;5;100,0;1;9651;708;209;340;132;27;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-06-01T00:00+02:00;2018-07-01T00:00+02:00;2018;6;10743;10170;11316;100,0;30;30;0;10;99,9;2;9534;1199;530;306;282;80;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-06-01T00:00+02:00;2018-07-01T00:00+02:00;2018;6;10745;10172;11318;100,0;30;30;0;11;99,9;Totalt i retning TROMSDALEN;9535;1199;530;306;281;80;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-06-01T00:00+02:00;2018-07-01T00:00+02:00;2018;6;10363;9203;11523;100,0;30;30;0;5;100,0;Totalt i retning TROMSØYA;9650;708;209;339;132;27;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-06-01T00:00+02:00;2018-07-01T00:00+02:00;2018;6;21108;19497;22719;100,0;30;30;0;16;99,9;Totalt;19185;1907;739;646;414;107;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-07-01T00:00+02:00;2018-08-01T00:00+02:00;2018;7;7249;6110;8388;100,0;31;31;0;4;99,9;1;6787;458;123;238;86;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-07-01T00:00+02:00;2018-08-01T00:00+02:00;2018;7;8351;7808;8894;100,0;31;31;0;35;99,6;2;7327;989;400;264;259;65;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-07-01T00:00+02:00;2018-08-01T00:00+02:00;2018;7;8327;7796;8858;100,0;31;31;0;34;99,6;Totalt i retning TROMSDALEN;7307;986;400;263;258;64;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-07-01T00:00+02:00;2018-08-01T00:00+02:00;2018;7;7273;6147;8399;100,0;31;31;0;5;99,9;Totalt i retning TROMSØYA;6807;461;124;239;88;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-07-01T00:00+02:00;2018-08-01T00:00+02:00;2018;7;15601;14210;16992;100,0;31;31;0;40;99,7;Totalt;14114;1447;524;502;346;75;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-08-01T00:00+02:00;2018-09-01T00:00+02:00;2018;8;10000;9456;10544;100,0;31;31;0;4;100,0;1;9445;550;148;280;108;14;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-08-01T00:00+02:00;2018-09-01T00:00+02:00;2018;8;9755;9153;10357;100,0;31;31;0;13;99,9;2;8691;1051;453;276;252;70;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-08-01T00:00+02:00;2018-09-01T00:00+02:00;2018;8;9761;9159;10363;100,0;31;31;0;14;99,9;Totalt i retning TROMSDALEN;8693;1054;455;277;252;70;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-08-01T00:00+02:00;2018-09-01T00:00+02:00;2018;8;9995;9451;10539;100,0;31;31;0;5;99,9;Totalt i retning TROMSØYA;9443;548;146;279;108;14;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-08-01T00:00+02:00;2018-09-01T00:00+02:00;2018;8;19756;18619;20893;100,0;31;31;0;19;99,9;Totalt;18136;1601;601;555;360;84;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;10372;9999;10745;100,0;30;30;0;5;100,0;1;9830;537;143;269;109;15;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;10051;9602;10500;100,0;30;30;0;4;100,0;2;9000;1047;460;272;246;69;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;10057;9607;10507;100,0;30;30;0;4;100,0;Totalt i retning TROMSDALEN;9003;1050;462;273;246;69;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;10366;9995;10737;100,0;30;30;0;6;99,9;Totalt i retning TROMSØYA;9827;534;141;268;109;15;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-09-01T00:00+02:00;2018-10-01T00:00+02:00;2018;9;20423;19614;21232;100,0;30;30;0;10;100,0;Totalt;18830;1584;603;541;355;84;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;10309;9893;10725;100,0;31;31;0;7;99,9;1;9790;512;136;250;112;13;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;9980;9522;10438;100,0;31;31;0;4;100,0;2;8887;1089;482;261;259;86;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;9986;9526;10446;100,0;31;31;0;4;100,0;Totalt i retning TROMSDALEN;8890;1092;484;263;259;86;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;10302;9887;10717;100,0;31;31;0;7;99,9;Totalt i retning TROMSØYA;9787;509;134;249;112;13;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-10-01T00:00+02:00;2018-11-01T00:00+01:00;2018;10;20289;19421;21157;100,0;31;31;0;12;99,9;Totalt;18676;1601;618;511;372;98;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;10148;9727;10569;100,0;30;30;0;6;99,9;1;9662;480;119;230;115;15;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;9881;9470;10292;100,0;30;30;0;4;100,0;2;8849;1029;476;225;253;74;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;9888;9477;10299;100,0;30;30;0;4;100,0;Totalt i retning TROMSDALEN;8853;1031;478;226;253;74;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;10141;9720;10562;100,0;30;30;0;6;99,9;Totalt i retning TROMSØYA;9658;477;117;229;115;15;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-11-01T00:00+01:00;2018-12-01T00:00+01:00;2018;11;20029;19201;20857;100,0;30;30;0;10;100,0;Totalt;18511;1508;595;455;369;89;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;9590;8800;10380;100,0;31;31;0;6;99,9;1;9160;424;107;205;101;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;9294;8557;10031;100,0;31;31;0;6;99,9;2;8451;837;362;176;243;55;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;9324;8584;10064;100,0;31;31;0;7;99,9;Totalt i retning TROMSDALEN;8478;839;364;177;243;55;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;9560;8777;10343;100,0;31;31;0;6;99,9;Totalt i retning TROMSØYA;9133;421;106;204;101;10;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;18884;17364;20404;100,0;31;31;0;12;99,9;Totalt;17611;1260;470;381;344;64;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;9081;8636;9526;100,0;31;31;0;8;99,9;1;8615;458;112;220;113;12;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;8814;8361;9267;100,0;31;31;0;9;99,9;2;7926;878;376;194;251;56;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;8826;8376;9276;100,0;31;31;0;8;99,9;Totalt i retning TROMSDALEN;7937;881;377;195;251;57;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;9068;8620;9516;100,0;31;31;0;8;99,9;Totalt i retning TROMSØYA;8604;456;111;219;113;12;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;17894;17000;18788;100,0;31;31;0;16;99,9;Totalt;16541;1337;488;414;364;69;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;9662;9206;10118;100,0;28;28;0;7;99,9;1;9153;502;130;239;120;13;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;9394;8948;9840;100,0;28;28;0;8;99,9;2;8410;976;437;214;268;57;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;9406;8960;9852;100,0;28;28;0;8;99,9;Totalt i retning TROMSDALEN;8419;978;438;215;268;57;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;9651;9196;10106;100,0;28;28;0;7;99,9;Totalt i retning TROMSØYA;9143;500;129;238;119;13;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;19056;18159;19953;100,0;28;28;0;15;99,9;Totalt;17563;1478;567;453;387;70;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;9512;9092;9932;100,0;31;31;0;7;99,9;1;9020;486;120;236;115;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;9343;8865;9821;100,0;31;31;0;3;100,0;2;8392;947;428;197;263;59;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;9346;8867;9825;100,0;31;31;0;4;100,0;Totalt i retning TROMSDALEN;8393;950;429;198;263;59;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;9510;9091;9929;100,0;31;31;0;7;99,9;Totalt i retning TROMSØYA;9019;484;119;235;115;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;18855;17967;19743;100,0;31;31;0;10;99,9;Totalt;17412;1433;548;433;378;72;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;9355;8612;10098;100,0;30;30;0;7;99,9;1;8903;445;108;222;100;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;9178;8386;9970;100,0;30;30;0;5;99,9;2;8309;864;387;192;224;60;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;9188;8393;9983;100,0;30;30;0;5;99,9;Totalt i retning TROMSDALEN;8317;866;388;193;224;60;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;9345;8605;10085;100,0;30;30;0;7;99,9;Totalt i retning TROMSØYA;8895;443;107;221;100;14;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;18533;17018;20048;100,0;30;30;0;12;99,9;Totalt;17212;1308;495;414;325;74;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;10314;9728;10900;100,0;31;31;0;9;99,9;1;9779;527;143;255;111;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;10172;9576;10768;100,0;31;31;0;1;100,0;2;9172;999;451;246;234;67;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;10177;9581;10773;100,0;31;31;0;2;100,0;Totalt i retning TROMSDALEN;9174;1001;453;247;234;67;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;10310;9725;10895;100,0;31;31;0;9;99,9;Totalt i retning TROMSØYA;9777;524;141;254;111;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;20486;19310;21662;100,0;31;31;0;10;100,0;Totalt;18951;1525;594;501;346;84;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;10925;10223;11627;76,7;30;23;7;8;99,9;1;10247;670;208;315;125;20;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;10758;9967;11549;76,7;30;23;7;1;100,0;2;9591;1166;508;304;277;76;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;10762;9970;11554;76,7;30;23;7;1;100,0;Totalt i retning TROMSDALEN;9592;1169;510;304;278;77;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;10921;10220;11622;76,7;30;23;7;8;99,9;Totalt i retning TROMSØYA;10246;667;207;315;125;20;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;21684;20198;23170;76,7;30;23;7;10;100,0;Totalt;19838;1836;717;619;402;97;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;9255;8833;9677;96,8;31;30;1;7;99,9;1;8605;643;204;303;118;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;9204;8746;9662;96,8;31;30;1;1;100,0;2;8109;1094;459;297;262;75;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;9208;8750;9666;96,8;31;30;1;2;100,0;Totalt i retning TROMSDALEN;8110;1096;460;298;262;75;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;9251;8830;9672;96,8;31;30;1;6;99,9;Totalt i retning TROMSØYA;8604;641;203;302;118;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;18459;17588;19330;96,8;31;30;1;8;100,0;Totalt;16714;1737;664;600;380;92;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;10192;9632;10752;67,7;31;21;10;14;99,9;1;9545;633;191;212;206;22;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;9894;9231;10557;67,7;31;21;10;3;100,0;2;8809;1082;465;281;262;73;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;9898;9234;10562;67,7;31;21;10;3;100,0;Totalt i retning TROMSDALEN;8810;1085;466;283;262;73;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;10188;9628;10748;67,7;31;21;10;14;99,9;Totalt i retning TROMSØYA;9543;630;190;211;206;22;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;20086;18877;21295;67,7;31;21;10;17;99,9;Totalt;18354;1715;656;494;468;95;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;10598;10198;10998;100,0;30;30;0;19;99,8;1;9948;632;169;184;252;25;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;10195;9785;10605;100,0;30;30;0;2;100,0;2;9094;1098;450;267;297;84;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;10199;9788;10610;100,0;30;30;0;2;100,0;Totalt i retning TROMSDALEN;9096;1101;451;268;298;84;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;10594;10194;10994;100,0;30;30;0;19;99,8;Totalt i retning TROMSØYA;9946;629;168;183;252;25;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;20793;19999;21587;100,0;30;30;0;21;99,9;Totalt;19042;1730;619;452;549;109;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;10166;9789;10543;100,0;31;31;0;13;99,9;1;9556;597;157;149;270;21;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;9801;9390;10212;100,0;31;31;0;8;99,9;2;8695;1098;454;261;304;79;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;9817;9406;10228;100,0;31;31;0;8;99,9;Totalt i retning TROMSDALEN;8707;1102;455;263;305;79;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;10150;9774;10526;100,0;31;31;0;12;99,9;Totalt i retning TROMSØYA;9545;593;156;147;269;21;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;19967;19186;20748;100,0;31;31;0;20;99,9;Totalt;18251;1695;611;410;574;99;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;9630;9192;10068;100,0;30;30;0;15;99,8;1;9072;543;143;108;276;15;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;9364;8928;9800;100,0;30;30;0;11;99,9;2;8366;986;430;199;293;64;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;9373;8937;9809;100,0;30;30;0;11;99,9;Totalt i retning TROMSDALEN;8372;990;431;201;293;64;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;9621;9184;10058;100,0;30;30;0;15;99,8;Totalt i retning TROMSØYA;9066;539;142;106;276;15;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;18994;18124;19864;100,0;30;30;0;26;99,9;Totalt;17438;1529;573;307;569;79;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;9058;8352;9764;100,0;31;31;0;12;99,9;1;8567;479;120;95;252;12;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;8922;8238;9606;100,0;31;31;0;12;99,9;2;8053;857;357;166;281;52;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;8930;8245;9615;100,0;31;31;0;11;99,9;Totalt i retning TROMSDALEN;8061;859;358;166;282;52;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;9049;8345;9753;100,0;31;31;0;12;99,9;Totalt i retning TROMSØYA;8560;477;119;95;251;12;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;17979;16592;19366;100,0;31;31;0;23;99,9;Totalt;16620;1336;477;261;533;64;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;9057;8645;9469;100,0;31;31;0;9;99,9;1;8506;541;131;114;278;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;8760;8324;9196;100,0;31;31;0;3;100,0;2;7815;943;385;189;308;59;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;8767;8331;9203;100,0;31;31;0;2;100,0;Totalt i retning TROMSDALEN;7820;945;386;190;308;59;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;9049;8637;9461;100,0;31;31;0;9;99,9;Totalt i retning TROMSØYA;8501;539;130;114;278;17;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;17816;16973;18659;100,0;31;31;0;11;99,9;Totalt;16321;1484;516;304;586;77;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;9296;8906;9686;100,0;29;29;0;15;99,8;1;8717;564;138;128;281;16;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;8998;8604;9392;100,0;29;29;0;10;99,9;2;7976;1013;421;203;330;58;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;9010;8614;9406;100,0;29;29;0;9;99,9;Totalt i retning TROMSDALEN;7985;1016;422;204;330;58;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;9284;8896;9672;100,0;29;29;0;16;99,8;Totalt i retning TROMSØYA;8708;561;136;127;281;15;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;18294;17513;19075;100,0;29;29;0;25;99,9;Totalt;16693;1576;559;331;611;74;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;7112;6409;7815;100,0;31;31;0;9;99,9;1;6636;467;91;104;257;15;1
